epoch,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,pixel_acc
34,0.6050334541812508,0.6107170185622047,0.7314644759509271,0.7040796034476337,0.5859638426507089,0.5642122724476982,0.7431148332708022
35,0.6038376282505583,0.5939255058765411,0.7330555912114974,0.7165274942622465,0.5878156861619493,0.576713551493252,0.7538981535855461
36,0.6029129914335303,0.5949460678240832,0.7328269396155391,0.7207851143444286,0.5875516382051853,0.5815079594359679,0.7541833975735832
37,0.5990977320130798,0.5842593687422135,0.7348679828296828,0.7262656913084142,0.5899759644406253,0.5875371670021731,0.7609622927273021
38,0.5970552816460385,0.5886388354441698,0.7357823856159456,0.7168761554886313,0.5909426144775383,0.576791341865764,0.7547115753678715
39,0.5941724169403004,0.5872520828948301,0.7371719863707211,0.7255351592512692,0.5927996338033379,0.586631852388382,0.7587615139344159
40,0.5968179931387831,0.5825792526497561,0.7351333274662867,0.7259810083052691,0.5903269294145945,0.5878127462723676,0.7587246761602514
41,0.5915353823600341,0.5808612094205968,0.7370749921412081,0.7243431042222416,0.5930360206199535,0.5857532276826747,0.7606282121994916
42,0.5920103368912814,0.5807539498104769,0.7372301904922216,0.7260405813946443,0.5929904634640272,0.5859646046862883,0.7586869015413172
43,0.5892559708775701,0.5840812672587002,0.7381317231362674,0.730489706993103,0.594345856976856,0.5917686209959142,0.7612414472243365
44,0.5877431079652354,0.5940605812213,0.7396328331526996,0.7265678118256962,0.5957456539673518,0.5867817223072052,0.759273868448594
45,0.5873054013182865,0.5713370158391841,0.7391327350650161,0.7319365178837496,0.5954388214619888,0.5944426760954016,0.7636783705038183
46,0.5847308187747448,0.5871699936249677,0.7404526068118407,0.717215242806603,0.5970469345793654,0.5768556980525746,0.7525471371762893
47,0.5825471369367627,0.5733456797459546,0.7416446529901944,0.7312782974804148,0.598506881206794,0.5929325577090768,0.7641283098389121
48,0.580869033715829,0.5823070673381581,0.7419224416143929,0.726581953904208,0.5987841637491437,0.5873179544420803,0.7602074468837065
49,0.5801652097404623,0.570027436578975,0.7428170301314451,0.731548730766072,0.5998395072323369,0.5934034571928136,0.76332768201828
50,0.5802573266123535,0.5806344298755421,0.7414008485552179,0.7258588159785552,0.598395175348944,0.5863850249963648,0.7596048761816586
